date,symbol,open,high,low,close,adj_close,volume,daily_return
2021-02-26,BTC-USD,47180.4648,48370.7852,44454.8438,46339.7617,46339.7617,350967941479,-0.016012
2021-02-27,BTC-USD,46344.7734,48253.2695,45269.0273,46188.4531,46188.4531,45910946382,-0.003265
2021-02-28,BTC-USD,46194.0156,46716.4297,43241.6172,45137.7695,45137.7695,53443887451,-0.022748
2021-03-01,BTC-USD,45159.5039,49784.0156,45115.0938,49631.2422,49631.2422,53891300112,0.09955
2021-03-02,BTC-USD,49612.1055,50127.5117,47228.8438,48378.9883,48378.9883,47530897720,-0.025231
2021-03-03,BTC-USD,48415.8164,52535.1367,48274.3203,50538.2422,50538.2422,53220811975,0.044632
2021-03-04,BTC-USD,50522.3047,51735.0898,47656.9297,48561.168,48561.168,52343816680,-0.03912
2021-03-05,BTC-USD,48527.0312,49396.4297,46542.5156,48927.3047,48927.3047,48625928883,0.00754
2021-03-06,BTC-USD,48899.2305,49147.2188,47257.5273,48912.3828,48912.3828,34363564661,-0.000305
2021-03-07,BTC-USD,48918.6797,51384.3672,48918.6797,51206.6914,51206.6914,43137459378,0.046906
2021-03-08,BTC-USD,51174.1172,52314.0703,49506.0547,52246.5234,52246.5234,48597428048,0.020307
2021-03-09,BTC-USD,52272.9688,54824.1172,51981.832,54824.1172,54824.1172,50912227385,0.049335
2021-03-10,BTC-USD,54824.0117,57258.2539,53290.8906,56008.5508,56008.5508,57295577614,0.021604
2021-03-11,BTC-USD,55963.1797,58091.0625,54484.5938,57805.1211,57805.1211,56772343595,0.032077
2021-03-12,BTC-USD,57821.2188,57996.6211,55376.6484,57332.0898,57332.0898,55689944702,-0.008183
2021-03-13,BTC-USD,57343.3711,61683.8633,56217.9727,61243.0859,61243.0859,60669829814,0.068217
2021-03-14,BTC-USD,61221.1328,61597.918,59302.3164,59302.3164,59302.3164,43901225564,-0.03169
2021-03-15,BTC-USD,59267.4297,60540.9922,55393.1641,55907.1992,55907.1992,66419369890,-0.057251
2021-03-16,BTC-USD,55840.7852,56833.1797,53555.0273,56804.9023,56804.9023,59749798599,0.016057
2021-03-17,BTC-USD,56825.8281,58969.8164,54528.6289,58870.8945,58870.8945,60258313191,0.03637
2021-03-18,BTC-USD,58893.0781,60116.25,54253.5781,57858.9219,57858.9219,55746041000,-0.01719
2021-03-19,BTC-USD,57850.4414,59498.375,56643.7031,58346.6523,58346.6523,49063873786,0.00843
2021-03-20,BTC-USD,58332.2617,60031.2852,58213.2969,58313.6445,58313.6445,50361731222,-0.000566
2021-03-21,BTC-USD,58309.9141,58767.8984,56005.6172,57523.4219,57523.4219,51943414539,-0.013551
2021-03-22,BTC-USD,57517.8906,58471.4805,54288.1562,54529.1445,54529.1445,56521454974,-0.052053
2021-03-23,BTC-USD,54511.6602,55985.4414,53470.6953,54738.9453,54738.9453,56435023914,0.003847
2021-03-24,BTC-USD,54710.4883,57262.3828,52514.332,52774.2656,52774.2656,70567223787,-0.035892
2021-03-25,BTC-USD,52726.7461,53392.3867,50856.5703,51704.1602,51704.1602,67999812841,-0.020277
2021-03-26,BTC-USD,51683.0117,55137.3125,51579.8555,55137.3125,55137.3125,56652197978,0.0664
2021-03-27,BTC-USD,55137.5664,56568.2148,54242.9102,55973.5117,55973.5117,47266542233,0.015166
2021-03-28,BTC-USD,55974.9414,56610.3125,55071.1133,55950.7461,55950.7461,47686580918,-0.000407
2021-03-29,BTC-USD,55947.8984,58342.0977,55139.3398,57750.1992,57750.1992,57625587027,0.032161
2021-03-30,BTC-USD,57750.1328,59447.2227,57251.5508,58917.6914,58917.6914,54414116432,0.020216
2021-03-31,BTC-USD,58930.2773,59930.0273,57726.418,58918.832,58918.832,65520826225,1.9e-05
2021-04-01,BTC-USD,58926.5625,59586.0703,58505.2773,59095.8086,59095.8086,61669163792,0.003004
2021-04-02,BTC-USD,59098.8789,60267.1875,58869.2812,59384.3125,59384.3125,58727860620,0.004882
2021-04-03,BTC-USD,59397.4102,60110.2695,57603.8906,57603.8906,57603.8906,59641344484,-0.029981
2021-04-04,BTC-USD,57604.8398,58913.7461,57168.6758,58758.5547,58758.5547,50749662970,0.020045
2021-04-05,BTC-USD,58760.875,59891.2969,57694.8242,59057.8789,59057.8789,60706272115,0.005094
2021-04-06,BTC-USD,59171.9336,59479.5781,57646.8086,58192.3594,58192.3594,66058027988,-0.014655
2021-04-07,BTC-USD,58186.5078,58731.1445,55604.0234,56048.9375,56048.9375,75645303584,-0.036833
2021-04-08,BTC-USD,56099.9141,58338.7383,55879.0859,58323.9531,58323.9531,53053855641,0.04059
2021-04-09,BTC-USD,58326.5625,58937.0469,57807.8633,58245.0039,58245.0039,46655208546,-0.001354
2021-04-10,BTC-USD,58253.7773,61276.6641,58038.707,59793.2344,59793.2344,58238470525,0.026581
2021-04-11,BTC-USD,59846.2305,60790.5547,59289.7969,60204.9648,60204.9648,46280252580,0.006886
2021-04-12,BTC-USD,60175.9453,61253.0352,59589.875,59893.4531,59893.4531,51828688519,-0.005174
2021-04-13,BTC-USD,59890.0195,63742.2852,59869.957,63503.457,63503.457,69983454362,0.060274
2021-04-14,BTC-USD,63523.7539,64863.0977,61554.7969,63109.6953,63109.6953,77451779687,-0.006201
2021-04-15,BTC-USD,63075.1953,63821.6719,62208.9648,63314.0117,63314.0117,60954381579,0.003237
2021-04-16,BTC-USD,63258.5039,63594.7227,60222.5312,61572.7891,61572.7891,84293007468,-0.027501
2021-04-17,BTC-USD,61529.9219,62572.1758,60361.3516,60683.8203,60683.8203,66138759198,-0.014438
2021-04-18,BTC-USD,60701.8867,61057.457,52829.5352,56216.1836,56216.1836,97468872758,-0.073622
2021-04-19,BTC-USD,56191.5859,57520.0547,54368.5938,55724.2656,55724.2656,65344865159,-0.00875
2021-04-20,BTC-USD,55681.793,57062.1484,53448.0469,56473.0312,56473.0312,67849323955,0.013437
2021-04-21,BTC-USD,56471.1289,56757.9727,53695.4688,53906.0898,53906.0898,54926612466,-0.045454
2021-04-22,BTC-USD,53857.1055,55410.2305,50583.8125,51762.2734,51762.2734,74798630778,-0.039769
2021-04-23,BTC-USD,51739.8086,52120.793,47714.6641,51093.6523,51093.6523,86668667320,-0.012917
2021-04-24,BTC-USD,51143.2266,51167.5625,48805.2852,50050.8672,50050.8672,49014494781,-0.020409
2021-04-25,BTC-USD,50052.832,50506.0195,47159.4844,49004.2539,49004.2539,46117114240,-0.020911
2021-04-26,BTC-USD,49077.793,54288.0039,48852.7969,54021.7539,54021.7539,58284039825,0.102389
2021-04-27,BTC-USD,54030.3047,55416.9648,53319.1875,55033.1172,55033.1172,49448222757,0.018721
2021-04-28,BTC-USD,55036.6367,56227.207,53887.918,54824.7031,54824.7031,48000572955,-0.003787
2021-04-29,BTC-USD,54858.0898,55115.8438,52418.0273,53555.1094,53555.1094,46088929780,-0.023157
2021-04-30,BTC-USD,53568.6641,57900.7188,53129.6016,57750.1758,57750.1758,52395931985,0.078332
2021-05-01,BTC-USD,57714.6641,58448.3398,57052.2734,57828.0508,57828.0508,42836427360,0.001348
2021-05-02,BTC-USD,57825.8633,57902.5938,56141.9062,56631.0781,56631.0781,38177405335,-0.020699
2021-05-03,BTC-USD,56620.2734,58973.3086,56590.8711,57200.293,57200.293,51713139031,0.010051
2021-05-04,BTC-USD,57214.1797,57214.1797,53191.4258,53333.5391,53333.5391,68564706967,-0.0676
2021-05-05,BTC-USD,53252.1641,57911.3633,52969.0547,57424.0078,57424.0078,69241316747,0.076696
2021-05-06,BTC-USD,57441.3086,58363.3164,55382.5078,56396.5156,56396.5156,69523285106,-0.017893
2021-05-07,BTC-USD,56413.9531,58606.6328,55321.8477,57356.4023,57356.4023,68434023376,0.01702
2021-05-08,BTC-USD,57352.7656,59464.6133,56975.2109,58803.7773,58803.7773,65382980634,0.025235
2021-05-09,BTC-USD,58877.3906,59210.8828,56482.0039,58232.3164,58232.3164,65906690347,-0.009718
2021-05-10,BTC-USD,58250.8711,59519.3555,54071.457,55859.7969,55859.7969,71776546298,-0.040742
2021-05-11,BTC-USD,55847.2422,56872.543,54608.6523,56704.5742,56704.5742,61308396325,0.015123
2021-05-12,BTC-USD,56714.5312,57939.3633,49150.5352,49150.5352,49150.5352,75215403907,-0.133217
2021-05-13,BTC-USD,49735.4336,51330.8438,46980.0195,49716.1914,49716.1914,96721152926,0.011509
2021-05-14,BTC-USD,49682.9805,51438.1172,48868.5781,49880.5352,49880.5352,55737497453,0.003306
2021-05-15,BTC-USD,49855.4961,50639.6641,46664.1406,46760.1875,46760.1875,59161047474,-0.062556
2021-05-16,BTC-USD,46716.6367,49720.043,43963.3516,46456.0586,46456.0586,64047871555,-0.006504
2021-05-17,BTC-USD,46415.8984,46623.5586,42207.2891,43537.5117,43537.5117,74903638450,-0.062824
2021-05-18,BTC-USD,43488.0586,45812.457,42367.832,42909.4023,42909.4023,56187365084,-0.014427
2021-05-19,BTC-USD,42944.9766,43546.1172,30681.4961,37002.4414,37002.4414,126358098747,-0.137661
2021-05-20,BTC-USD,36753.668,42462.9844,35050.6172,40782.7383,40782.7383,88281943359,0.102163
2021-05-21,BTC-USD,40596.9492,42172.1719,33616.4531,37304.6914,37304.6914,82051616861,-0.085282
2021-05-22,BTC-USD,37371.0312,38831.0547,35383.6836,37536.6328,37536.6328,57377273240,0.006217
2021-05-23,BTC-USD,37531.4492,38289.2188,31227.3398,34770.582,34770.582,78469274361,-0.073689
2021-05-24,BTC-USD,34700.3633,39835.1406,34551.082,38705.9805,38705.9805,67359584098,0.113182
2021-05-25,BTC-USD,38795.7812,39776.3516,36581.4297,38402.2227,38402.2227,56211915803,-0.007848
2021-05-26,BTC-USD,38392.625,40782.0781,37905.8359,39294.1992,39294.1992,51346735160,0.023227
2021-05-27,BTC-USD,39316.8906,40379.6172,37247.9023,38436.9688,38436.9688,43210968721,-0.021816
2021-05-28,BTC-USD,38507.082,38856.9688,34779.0391,35697.6055,35697.6055,55200191952,-0.071269
2021-05-29,BTC-USD,35684.1562,37234.5,33693.9297,34616.0664,34616.0664,45231013335,-0.030297
2021-05-30,BTC-USD,34607.4062,36400.668,33520.7383,35678.1289,35678.1289,31646080921,0.030681
2021-05-31,BTC-USD,35658.5938,37468.25,34241.9453,37332.8555,37332.8555,39009847639,0.046379
2021-06-01,BTC-USD,37293.793,37896.7344,35787.0859,36684.9258,36684.9258,34639423297,-0.017355
2021-06-02,BTC-USD,36699.9219,38231.3398,35966.3086,37575.1797,37575.1797,33070867190,0.024268
2021-06-03,BTC-USD,37599.4102,39478.9531,37243.9727,39208.7656,39208.7656,35460750427,0.043475
2021-06-04,BTC-USD,39242.4844,39242.4844,35717.7227,36894.4062,36894.4062,41831090187,-0.059027
2021-06-05,BTC-USD,36880.1562,37917.7148,34900.4141,35551.957,35551.957,35959473399,-0.036386
2021-06-06,BTC-USD,35538.6094,36436.4219,35304.5781,35862.3789,35862.3789,28913440585,0.008731
2021-06-07,BTC-USD,35835.2656,36790.5703,33480.6406,33560.707,33560.707,33683936663,-0.064181
2021-06-08,BTC-USD,33589.5195,34017.3867,31114.4434,33472.6328,33472.6328,49902050442,-0.002624
2021-06-09,BTC-USD,33416.9766,37537.3711,32475.8652,37345.1211,37345.1211,53972919008,0.115691
2021-06-10,BTC-USD,37389.5156,38334.3242,35847.5938,36702.5977,36702.5977,43576032854,-0.017205
2021-06-11,BTC-USD,36697.0312,37608.6953,36044.4492,37334.3984,37334.3984,38699736985,0.017214
2021-06-12,BTC-USD,37340.1445,37408.9258,34728.1914,35552.5156,35552.5156,37924228550,-0.047728
2021-06-13,BTC-USD,35555.7891,39322.7812,34864.1094,39097.8594,39097.8594,40669112838,0.099721
2021-06-14,BTC-USD,39016.9688,40978.3633,38757.2852,40218.4766,40218.4766,43148914673,0.028662
2021-06-15,BTC-USD,40427.168,41295.2695,39609.4688,40406.2695,40406.2695,46420149185,0.004669
2021-06-16,BTC-USD,40168.6914,40516.7773,38176.0352,38347.0625,38347.0625,39211635100,-0.050963
2021-06-17,BTC-USD,38341.4219,39513.6719,37439.6758,38053.5039,38053.5039,37096670047,-0.007655
2021-06-18,BTC-USD,38099.4766,38187.2617,35255.8555,35787.2461,35787.2461,36200887275,-0.059555
2021-06-19,BTC-USD,35854.5273,36457.7969,34933.0625,35615.8711,35615.8711,31207279719,-0.004789
2021-06-20,BTC-USD,35563.1406,36059.4844,33432.0742,35698.2969,35698.2969,36664034054,0.002314
2021-06-21,BTC-USD,35641.1445,35721.6406,31295.9355,31676.6934,31676.6934,52809038594,-0.112655
2021-06-22,BTC-USD,31622.377,33292.4531,28893.6211,32505.6602,32505.6602,58964353058,0.02617
2021-06-23,BTC-USD,32515.7148,34753.4102,31772.6328,33723.0273,33723.0273,46317108925,0.037451
2021-06-24,BTC-USD,33682.8008,35228.8516,32385.2148,34662.4375,34662.4375,33123368116,0.027857
2021-06-25,BTC-USD,34659.1055,35487.2461,31350.8848,31637.7793,31637.7793,40230904226,-0.08726
2021-06-26,BTC-USD,31594.6641,32637.5879,30184.502,32186.2773,32186.2773,38585385521,0.017337
2021-06-27,BTC-USD,32287.5234,34656.1289,32071.7578,34649.6445,34649.6445,35511640894,0.076535
2021-06-28,BTC-USD,34679.1211,35219.8906,33902.0742,34434.3359,34434.3359,33892523752,-0.006214
2021-06-29,BTC-USD,34475.5586,36542.1094,34252.4844,35867.7773,35867.7773,37901460044,0.041628
2021-06-30,BTC-USD,35908.3867,36074.7578,34086.1523,35040.8359,35040.8359,34059036099,-0.023055
2021-07-01,BTC-USD,35035.9844,35035.9844,32883.7812,33572.1172,33572.1172,37838957079,-0.041914
2021-07-02,BTC-USD,33549.6016,33939.5898,32770.6797,33897.0469,33897.0469,38728974942,0.009679
2021-07-03,BTC-USD,33854.4219,34909.2617,33402.6953,34668.5469,34668.5469,24383958643,0.02276
2021-07-04,BTC-USD,34665.5664,35937.5664,34396.4766,35287.7812,35287.7812,24924307911,0.017862
2021-07-05,BTC-USD,35284.3438,35284.3438,33213.6602,33746.0039,33746.0039,26721554282,-0.043692
2021-07-06,BTC-USD,33723.5078,35038.5352,33599.918,34235.1953,34235.1953,26501259870,0.014496
2021-07-07,BTC-USD,34225.6797,34997.6641,33839.2891,33855.3281,33855.3281,24796027477,-0.011096
2021-07-08,BTC-USD,33889.6055,33907.9062,32133.1836,32877.3711,32877.3711,29910396946,-0.028886
2021-07-09,BTC-USD,32861.6719,34042.293,32318.8809,33798.0117,33798.0117,27436021028,0.028002
2021-07-10,BTC-USD,33811.2422,34209.0703,33116.0117,33520.5195,33520.5195,22971873468,-0.00821
2021-07-11,BTC-USD,33509.0781,34584.7031,33346.7383,34240.1875,34240.1875,20108729370,0.021469
2021-07-12,BTC-USD,34254.0156,34592.1562,32697.3086,33155.8477,33155.8477,24321499537,-0.031669
2021-07-13,BTC-USD,33125.4688,33327.1016,32261.4199,32702.0254,32702.0254,19120856669,-0.013688
2021-07-14,BTC-USD,32723.8457,33061.3984,31639.125,32822.3477,32822.3477,21376531210,0.003679
2021-07-15,BTC-USD,32827.875,33159.6406,31175.709,31780.7305,31780.7305,21300524237,-0.031735
2021-07-16,BTC-USD,31841.5508,32218.4062,31100.6738,31421.5391,31421.5391,23699476918,-0.011302
2021-07-17,BTC-USD,31397.3086,31935.9453,31223.9902,31533.0684,31533.0684,18895018942,0.003549
2021-07-18,BTC-USD,31533.8848,32398.9961,31215.4922,31796.8105,31796.8105,18787986667,0.008364
2021-07-19,BTC-USD,31800.0117,31885.8594,30563.7344,30817.832,30817.832,20434789545,-0.030789
2021-07-20,BTC-USD,30838.2852,31006.1875,29360.9551,29807.3477,29807.3477,23148267245,-0.032789
2021-07-21,BTC-USD,29796.2852,32752.3262,29526.1836,32110.6934,32110.6934,28203024559,0.077274
2021-07-22,BTC-USD,32138.873,32576.4004,31745.2988,32313.1055,32313.1055,19555230518,0.006304
2021-07-23,BTC-USD,32305.959,33581.5508,32057.8926,33581.5508,33581.5508,22552046192,0.039255
2021-07-24,BTC-USD,33593.7305,34490.3906,33424.8594,34292.4453,34292.4453,21664706865,0.021169
2021-07-25,BTC-USD,34290.293,35364.9258,33881.8359,35350.1875,35350.1875,20856685287,0.030845
2021-07-26,BTC-USD,35384.0312,40499.6758,35287.3125,37337.5352,37337.5352,51022126212,0.056219
2021-07-27,BTC-USD,37276.0352,39406.9414,36441.7266,39406.9414,39406.9414,35097370560,0.055424
2021-07-28,BTC-USD,39503.1875,40816.0703,38862.4375,39995.9062,39995.9062,38702404695,0.014946
2021-07-29,BTC-USD,39995.4531,40593.0703,39352.0586,40008.4219,40008.4219,27167146027,0.000313
2021-07-30,BTC-USD,40027.4844,42235.5469,38397.3555,42235.5469,42235.5469,33072782960,0.055666
2021-07-31,BTC-USD,42196.3047,42231.4492,41110.832,41626.1953,41626.1953,25802845343,-0.014427
2021-08-01,BTC-USD,41460.8438,42541.6797,39540.9414,39974.8945,39974.8945,26688438115,-0.03967
2021-08-02,BTC-USD,39907.2617,40419.1797,38746.3477,39201.9453,39201.9453,25595265436,-0.019336
2021-08-03,BTC-USD,39178.4023,39750.0312,37782.0508,38152.9805,38152.9805,26189830450,-0.026758
2021-08-04,BTC-USD,38213.332,39952.2969,37589.1641,39747.5039,39747.5039,25372562724,0.041793
2021-08-05,BTC-USD,39744.5156,41341.9336,37458.0039,40869.5547,40869.5547,35185031017,0.028229
2021-08-06,BTC-USD,40865.8672,43271.6602,39932.1797,42816.5,42816.5,38226483046,0.047638
2021-08-07,BTC-USD,42832.7969,44689.8594,42618.5664,44555.8008,44555.8008,40030862141,0.040622
2021-08-08,BTC-USD,44574.4375,45282.3516,43331.9102,43798.1172,43798.1172,36302664750,-0.017005
2021-08-09,BTC-USD,43791.9258,46456.832,42848.6875,46365.4023,46365.4023,38734079049,0.058616
2021-08-10,BTC-USD,46280.8477,46637.9883,44705.5547,45585.0312,45585.0312,33546019517,-0.016831
2021-08-11,BTC-USD,45599.7031,46735.6328,45351.7109,45593.6367,45593.6367,34319709073,0.000189
2021-08-12,BTC-USD,45576.8789,46228.9102,43861.4453,44428.2891,44428.2891,33723620826,-0.025559
2021-08-13,BTC-USD,44439.6914,47831.9766,44282.418,47793.3203,47793.3203,31744259539,0.075741
2021-08-14,BTC-USD,47810.6875,48098.6836,46177.6328,47096.9453,47096.9453,31211354442,-0.014571
2021-08-15,BTC-USD,47096.668,47357.1055,45579.5898,47047.0039,47047.0039,30988958446,-0.00106
2021-08-16,BTC-USD,47019.9609,47998.0977,45700.3203,46004.4844,46004.4844,32776876610,-0.022159
2021-08-17,BTC-USD,45936.457,47139.5703,44512.418,44695.3594,44695.3594,33451362600,-0.028456
2021-08-18,BTC-USD,44686.75,45952.0625,44364.0273,44801.1875,44801.1875,32194123075,0.002368
2021-08-19,BTC-USD,44741.8828,46970.7617,43998.3164,46717.5781,46717.5781,37204312299,0.042775
2021-08-20,BTC-USD,46723.1211,49342.1523,46650.707,49339.1758,49339.1758,34706867452,0.056116
2021-08-21,BTC-USD,49327.0742,49717.0195,48312.1992,48905.4922,48905.4922,40585205312,-0.00879
2021-08-22,BTC-USD,48869.1055,49471.6094,48199.9414,49321.6523,49321.6523,25370975378,0.008509
2021-08-23,BTC-USD,49291.6758,50482.0781,49074.6055,49546.1484,49546.1484,34305053719,0.004552
2021-08-24,BTC-USD,49562.3477,49878.7695,47687.1172,47706.1172,47706.1172,35361168834,-0.037138
2021-08-25,BTC-USD,47727.2578,49202.8789,47163.6133,48960.7891,48960.7891,32646349931,0.0263
2021-08-26,BTC-USD,49002.6406,49347.582,46405.7812,46942.2188,46942.2188,32666549568,-0.041228
2021-08-27,BTC-USD,46894.5547,49112.7852,46394.2812,49058.668,49058.668,34511076995,0.045086
2021-08-28,BTC-USD,49072.5859,49283.5039,48499.2383,48902.4023,48902.4023,28568103401,-0.003185
2021-08-29,BTC-USD,48911.25,49644.1133,47925.8555,48829.832,48829.832,25889650240,-0.001484
2021-08-30,BTC-USD,48834.8516,48925.6055,46950.2734,47054.9844,47054.9844,31847007016,-0.036348
2021-08-31,BTC-USD,47024.3398,48189.5508,46750.0938,47166.6875,47166.6875,34730363427,0.002374
2021-09-01,BTC-USD,47099.7734,49111.0898,46562.4375,48847.0273,48847.0273,39139399125,0.035626
2021-09-02,BTC-USD,48807.8477,50343.4219,48652.3203,49327.7227,49327.7227,39508070319,0.009841
2021-09-03,BTC-USD,49288.25,50982.2734,48386.0859,50025.375,50025.375,43206179619,0.014143
2021-09-04,BTC-USD,50009.3242,50545.582,49548.7812,49944.625,49944.625,37471327794,-0.001614
2021-09-05,BTC-USD,49937.8594,51868.6797,49538.5977,51753.4102,51753.4102,30322676319,0.036216
2021-09-06,BTC-USD,51769.0039,52700.9414,51053.6797,52633.5352,52633.5352,38884105426,0.017006
2021-09-07,BTC-USD,52660.4805,52853.7656,43285.207,46811.1289,46811.1289,65210059683,-0.110622
2021-09-08,BTC-USD,46827.7617,47334.0547,44561.3945,46091.3906,46091.3906,49007762488,-0.015375
2021-09-09,BTC-USD,45774.7422,47261.9492,45669.7383,46391.4219,46391.4219,38672657013,0.006509
2021-09-10,BTC-USD,46396.6641,47031.7422,44344.4844,44883.9102,44883.9102,39154666597,-0.032495
2021-09-11,BTC-USD,44869.8398,45969.293,44818.2656,45201.457,45201.457,34499835245,0.007075
2021-09-12,BTC-USD,45206.6289,46364.8789,44790.4609,46063.2695,46063.2695,27881980161,0.019066
2021-09-13,BTC-USD,46057.2148,46598.6797,43591.3203,44963.0742,44963.0742,40969943253,-0.023884
2021-09-14,BTC-USD,44960.0508,47218.125,44752.332,47092.4922,47092.4922,38652152880,0.047359
2021-09-15,BTC-USD,47098.0,48450.4688,46773.3281,48176.3477,48176.3477,30484496466,0.023015
2021-09-16,BTC-USD,48158.9062,48486.8281,47079.5586,47783.3594,47783.3594,31764293754,-0.008157
2021-09-17,BTC-USD,47771.0039,48160.9219,46832.5234,47267.5195,47267.5195,28727713711,-0.010795
2021-09-18,BTC-USD,47273.5273,48791.7812,47087.2852,48278.3633,48278.3633,28575630451,0.021386
2021-09-19,BTC-USD,48268.8555,48328.3672,46919.8047,47260.2188,47260.2188,26967722648,-0.021089
2021-09-20,BTC-USD,47261.4062,47328.1992,42598.9141,42843.8008,42843.8008,43909845642,-0.093449
2021-09-21,BTC-USD,43012.2344,43607.6094,39787.6094,40693.6758,40693.6758,48701090088,-0.050185
2021-09-22,BTC-USD,40677.9531,43978.6211,40625.6328,43574.5078,43574.5078,38139709246,0.070793
2021-09-23,BTC-USD,43560.2969,44942.1758,43109.3398,44895.0977,44895.0977,34244064430,0.030306
2021-09-24,BTC-USD,44894.3008,45080.4922,40936.5586,42839.75,42839.75,42839345714,-0.045781
2021-09-25,BTC-USD,42840.8906,42996.2578,41759.9219,42716.5938,42716.5938,31604717236,-0.002875
2021-09-26,BTC-USD,42721.6289,43919.3008,40848.4609,43208.5391,43208.5391,30661222077,0.011516
2021-09-27,BTC-USD,43234.1836,44313.2461,42190.6328,42235.7305,42235.7305,30980029059,-0.022514
2021-09-28,BTC-USD,42200.8984,42775.1445,40931.6641,41034.543,41034.543,30214940550,-0.02844
2021-09-29,BTC-USD,41064.9844,42545.2578,40829.668,41564.3633,41564.3633,30602359905,0.012912
2021-09-30,BTC-USD,41551.2695,44092.6016,41444.582,43790.8945,43790.8945,31141681925,0.053568
2021-10-01,BTC-USD,43816.7422,48436.0117,43320.0234,48116.9414,48116.9414,42850641582,0.098789
2021-10-02,BTC-USD,48137.4688,48282.0625,47465.4961,47711.4883,47711.4883,30614346492,-0.008426
2021-10-03,BTC-USD,47680.0273,49130.6914,47157.2891,48199.9531,48199.9531,26638115879,0.010238
2021-10-04,BTC-USD,48208.9062,49456.7773,47045.0039,49112.9023,49112.9023,33383173002,0.018941
2021-10-05,BTC-USD,49174.9609,51839.9844,49072.8398,51514.8125,51514.8125,35873904236,0.048906
2021-10-06,BTC-USD,51486.6641,55568.4648,50488.1914,55361.4492,55361.4492,49034730168,0.07467
2021-10-07,BTC-USD,55338.625,55338.625,53525.4688,53805.9844,53805.9844,36807860413,-0.028097
2021-10-08,BTC-USD,53802.1445,55922.9805,53688.0547,53967.8477,53967.8477,34800873924,0.003008
2021-10-09,BTC-USD,53929.7812,55397.9453,53735.1445,54968.2227,54968.2227,32491211414,0.018536
2021-10-10,BTC-USD,54952.8203,56401.3047,54264.2578,54771.5781,54771.5781,39527792364,-0.003577
2021-10-11,BTC-USD,54734.125,57793.0391,54519.7656,57484.7891,57484.7891,42637331698,0.049537
2021-10-12,BTC-USD,57526.832,57627.8789,54477.9727,56041.0586,56041.0586,41083758949,-0.025115
2021-10-13,BTC-USD,56038.2578,57688.6602,54370.9727,57401.0977,57401.0977,41684252783,0.024269
2021-10-14,BTC-USD,57372.832,58478.7344,56957.0742,57321.5234,57321.5234,36615791366,-0.001386
2021-10-15,BTC-USD,57345.9023,62757.1289,56868.1445,61593.9492,61593.9492,51780081801,0.074534
2021-10-16,BTC-USD,61609.5273,62274.4766,60206.1211,60892.1797,60892.1797,34250964237,-0.011393
2021-10-17,BTC-USD,60887.6523,61645.5234,59164.4688,61553.6172,61553.6172,29032367511,0.010862
2021-10-18,BTC-USD,61548.8047,62614.6602,60012.7578,62026.0781,62026.0781,38055562075,0.007676
2021-10-19,BTC-USD,62043.1641,64434.5352,61622.9336,64261.9922,64261.9922,40471196346,0.036048
2021-10-20,BTC-USD,64284.5859,66930.3906,63610.6758,65992.8359,65992.8359,40788955582,0.026934
2021-10-21,BTC-USD,66002.2344,66600.5469,62117.4102,62210.1719,62210.1719,45908121370,-0.057319
2021-10-22,BTC-USD,62237.8906,63715.0234,60122.7969,60692.2656,60692.2656,38434082775,-0.0244
2021-10-23,BTC-USD,60694.6289,61743.8789,59826.5234,61393.6172,61393.6172,26882546034,0.011556
2021-10-24,BTC-USD,61368.3438,61505.8047,59643.3438,60930.8359,60930.8359,27316183882,-0.007538
2021-10-25,BTC-USD,60893.9258,63729.3242,60691.8008,63039.8242,63039.8242,31064911614,0.034613
2021-10-26,BTC-USD,63032.7617,63229.0273,59991.1602,60363.793,60363.793,34878965587,-0.04245
2021-10-27,BTC-USD,60352.0,61435.1836,58208.1875,58482.3867,58482.3867,43657076893,-0.031168
2021-10-28,BTC-USD,58470.7305,62128.6328,58206.918,60622.1367,60622.1367,45257083247,0.036588
2021-10-29,BTC-USD,60624.8711,62927.6094,60329.9648,62227.9648,62227.9648,36856881767,0.026489
2021-10-30,BTC-USD,62239.3633,62330.1445,60918.3867,61888.832,61888.832,32157938616,-0.00545
2021-10-31,BTC-USD,61850.4883,62406.1719,60074.3281,61318.957,61318.957,32241199927,-0.009208
2021-11-01,BTC-USD,61320.4492,62419.0039,59695.1836,61004.4062,61004.4062,36150572843,-0.00513
2021-11-02,BTC-USD,60963.2539,64242.793,60673.0547,63226.4023,63226.4023,37746665647,0.036424
2021-11-03,BTC-USD,63254.3359,63516.9375,61184.2383,62970.0469,62970.0469,36124731509,-0.004055
2021-11-04,BTC-USD,62941.8047,63123.2891,60799.6641,61452.2305,61452.2305,32615846901,-0.024104
2021-11-05,BTC-USD,61460.0781,62541.4688,60844.6094,61125.6758,61125.6758,30605102446,-0.005314
2021-11-06,BTC-USD,61068.875,61590.6836,60163.7812,61527.4805,61527.4805,29094934221,0.006573
2021-11-07,BTC-USD,61554.9219,63326.9883,61432.4883,63326.9883,63326.9883,24726754302,0.029247
2021-11-08,BTC-USD,63344.0664,67673.7422,63344.0664,67566.8281,67566.8281,41125608330,0.066952
2021-11-09,BTC-USD,67549.7344,68530.3359,66382.0625,66971.8281,66971.8281,42357991721,-0.008806
2021-11-10,BTC-USD,66953.3359,68789.625,63208.1133,64995.2305,64995.2305,48730828378,-0.029514
